id,text,word_count,dialect,source
SASAK_SENT_011159,"Napi manpaatne side pade bebase leq ie, ""Silaq lumbar, kadu kelambi saq anget dait bekelor jangke besuh!"", laguq side pade ndeq beng ie napi saq jari keperluan awakne?",28,general,alkitab_sasak_Yak_2_16
SASAK_SENT_011160,"Maraq nike endah iman, lamun ndeqne tenyatayang siq perbuatan, make iman nike setetune mate.",14,general,alkitab_sasak_Yak_2_17
SASAK_SENT_011161,"Sang araq dengan saq bebase, ""Leq side araq iman dait leq tiang araq perbuatan."" Tiang gen bejawab, ""Petitoqang leq tiang imande laguq ndaq siq perbuatan, dait tiang gen petitoqang iman tiang siq perbuatan tiang.""",34,general,alkitab_sasak_Yak_2_18
SASAK_SENT_011162,Side pade percaye bahwe Allah cume sopoq?,7,general,alkitab_sasak_Yak_2_19
SASAK_SENT_011163,Laguq setan-setan endah percaye leq hal nike dait ie pade ngijik siq takutne!,13,general,alkitab_sasak_Yak_2_19
SASAK_SENT_011164,Hai side pade saq bebel!,5,general,alkitab_sasak_Yak_2_20
SASAK_SENT_011165,Napi perlu tebuktiang leq side bahwe ndeq araq manpaatne bedowe iman lamun ndeq tebarengin siq perbuatan?,16,general,alkitab_sasak_Yak_2_20
SASAK_SENT_011166,Serioq Ibrahim leluhurte!,3,general,alkitab_sasak_Yak_2_21
SASAK_SENT_011167,"Ie tejariang kenaq leq arepan Allah lantaran perbuatanne, sewaktu ie ngaturang bijene, Ishak tipaq Allah, leq atas meje taoq kurban.",20,general,alkitab_sasak_Yak_2_21
SASAK_SENT_011168,Dalem hal niki sampun jelas bahwe iman harus tenyatayang siq perbuatan dait siq perbuatan nike iman jari sempurne.,18,general,alkitab_sasak_Yak_2_22
SASAK_SENT_011169,"Hal nike sesuai ayat Kitab Suci, ""Ibrahim percaye leq Allah, dait lantaran imanne nike make ie tejariang kenaq leq arepan Allah."" Keranaq nike Ibrahim tesebut, ""Sahabat Allah.""",27,general,alkitab_sasak_Yak_2_23
SASAK_SENT_011170,"Mangkin sampun jelas, bahwe dengan tejariang kenaq leq arepan Allah, lantaran napi saq telaksaneang siq dengan nike, dait ndeqne cume lantaran imanne doang.",23,general,alkitab_sasak_Yak_2_24
SASAK_SENT_011171,"Serioq endah Rahab, dengan nine pelacur nike.",7,general,alkitab_sasak_Yak_2_25
SASAK_SENT_011172,"Ie tejariang kenaq leq arepan Allah lantaran perbuatanne, sewaktu ie nerimaq mate-mate Israel leq dalem balene dait nulung ie pade pelai nyelametang diriq liwat langan saq lain.",27,general,alkitab_sasak_Yak_2_25
SASAK_SENT_011173,"Jari, maraq awak saq ndeq bedowe roh, nike awak saq mate, maraq nike endah iman, lamun ndeq tebarengin siq perbuatan, iman nike mate.",23,general,alkitab_sasak_Yak_2_26
SASAK_SENT_011174,Ndaq leq antare side luweq saq mele jari guru.,9,general,alkitab_sasak_Yak_3_1
SASAK_SENT_011175,Side pade nenaoq bahwe ite saq jari guru gen teadilin beratan tebanding dengan lain.,14,general,alkitab_sasak_Yak_3_1
SASAK_SENT_011176,Ite selapuq kereng miaq kesalaqan.,5,general,alkitab_sasak_Yak_3_2
SASAK_SENT_011177,"Laguq dengan saq ndeq uwah miaq kesalaqan siq ucapan-ucapanne, ie dengan saq sempurne, saq bau nguasein selapuq awakne.",18,general,alkitab_sasak_Yak_3_2
SASAK_SENT_011178,"Ite masang plebek leq biwih jaran adeq ie mele turut kemeleqte, make ite bau ngatur selapuq awak jaran nike.",19,general,alkitab_sasak_Yak_3_3
SASAK_SENT_011179,Bait endah conto sopoq kapal.,5,general,alkitab_sasak_Yak_3_4
SASAK_SENT_011180,"Timaq kapal nike beleq gati dait tedorong siq angin saq keras, laguq ie teatur siq kemudi saq kodeq gati, menurut kemeleq jurumudi.",22,general,alkitab_sasak_Yak_3_4
SASAK_SENT_011181,"Maraq nike endah elaqte, timaq elaq nike bagian awak saq kodeq, laguq ie bau nyombongang diriq mengenai hal-hal saq beleq-beleq.",20,general,alkitab_sasak_Yak_3_5
SASAK_SENT_011182,"Cobaq serioq, gawah saq beleq bau tesedut siq api saq kodeq!",11,general,alkitab_sasak_Yak_3_5
SASAK_SENT_011183,Elaq endah pade maraq api.,5,general,alkitab_sasak_Yak_3_6
SASAK_SENT_011184,"Leq antare bagian-bagian awakte, elaq nike sumber kejahatan saq bau piaq najis selapuq awak dait ngidupang rode kehidupan, elaq nike mesaq tenyalaqang siq api nerake.",25,general,alkitab_sasak_Yak_3_6
SASAK_SENT_011185,"Segale macem binatang buas, kedit, binatang saq ngumang dait empaq, bau tepiaq isah, dait sampun endah tepiaq isah siq manusie.",20,general,alkitab_sasak_Yak_3_7
SASAK_SENT_011186,Laguq elaq manusie ndeqne bau tepiaq isah siq sai juaq.,10,general,alkitab_sasak_Yak_3_8
SASAK_SENT_011187,Elaq nike jahat dait ndeqne bau tekuasein; penoq siq racun saq nyemateq.,12,general,alkitab_sasak_Yak_3_8
SASAK_SENT_011188,"Ite kadu elaq nike jari ngucapang syukur leq Tuhan dait Bapante, laguq endah jari ngutuk sepade manusie, saq sampun tecipteang menurut gambar Allah.",23,general,alkitab_sasak_Yak_3_9
SASAK_SENT_011189,Leman biwih saq pade sugul ucapan-ucapan berkah dait endah ucapan-ucapan kutukan.,11,general,alkitab_sasak_Yak_3_10
SASAK_SENT_011190,Sepatutne ndeqne maraq nike.,4,general,alkitab_sasak_Yak_3_10
SASAK_SENT_011191,"Napi araq pengembulan nyugulang aiq due macem, aiq tawah kance aiq pait leman pengembulan saq pade?",16,general,alkitab_sasak_Yak_3_11
SASAK_SENT_011192,Semeton tiang senamian!,3,general,alkitab_sasak_Yak_3_12
SASAK_SENT_011193,"Lolo are ndeqne bau ngasilang buaq Zaitun, dait lolo anggur ndeqne bau endah ngasilang buaq are.",16,general,alkitab_sasak_Yak_3_12
SASAK_SENT_011194,Pengembulan saq aiqne paeq ndeqne bau endah nyugulang aiq saq tawah.,11,general,alkitab_sasak_Yak_3_12
SASAK_SENT_011195,Sai leq antare side pade saq bijaksane dait bebudi?,9,general,alkitab_sasak_Yak_3_13
SASAK_SENT_011196,Ie harus nyatayang hal nike langan perbuatanne saq solah saq tebarengin siq kebijaksanean saq dateng leman ate saq lemah lembut.,20,general,alkitab_sasak_Yak_3_13
SASAK_SENT_011197,"Laguq lamun side pade talon ate dait mentingang diriqde mesaq, ndaq side pade banggeang diriq dait ndaq beduste ngelawan kebenaran.",20,general,alkitab_sasak_Yak_3_14
SASAK_SENT_011198,Kebijaksanean maraq nike ndeqne berasal leman sorge.,7,general,alkitab_sasak_Yak_3_15
SASAK_SENT_011199,"Ie berasal leman dunie, dait napsu manusie, dait leman setan.",10,general,alkitab_sasak_Yak_3_15
SASAK_SENT_011200,"Leq mbe araq talon ate dait mentingang diriq mesaq, leq derike endah araq keributan dait segale macem perbuatan saq jahat.",20,general,alkitab_sasak_Yak_3_16
SASAK_SENT_011201,"Laguq kebijaksanean saq asalne leman atas, pertame-tame murni, beterus demen bedame, gerasaq, penurut, penoq belas kasihan dait ngasilang perbuatan-perbuatan saq solah, ndeq bepihak dait ndeq munapik.",26,general,alkitab_sasak_Yak_3_17
SASAK_SENT_011202,Buaq-buaq leman kebenaran nike tesawur leq dalem dame umaq dengan saq demen bedame.,13,general,alkitab_sasak_Yak_3_18
SASAK_SENT_011203,Leman mbe asalne selapuq pesiaqan dait pegejuhan leq antare side?,10,general,alkitab_sasak_Yak_4_1
SASAK_SENT_011204,Tekan nike dateng leman hawe napsu side saq saling bejuang leq dalem awakde?,13,general,alkitab_sasak_Yak_4_1
SASAK_SENT_011205,"Side pade bedowe kemeleq, laguq ndeq mauq napi saq jari kemeleqde nike, terus side pade nyemateq!",16,general,alkitab_sasak_Yak_4_2
SASAK_SENT_011206,"Side pade talon ate, laguq side pade endah ndeq mauq napi saq side pade boyaq, terus side pade betungkasan dait besiaq.",21,general,alkitab_sasak_Yak_4_2
SASAK_SENT_011207,Side pade ndeq mauq napi-napi lantaran side pade ndeq bedo'e.,10,general,alkitab_sasak_Yak_4_2
SASAK_SENT_011208,"Dait timaq side pade sampun bedo'e, side pade ndeq nerimaq, sengaq side pade salaq bedo'e, sengaq napi saq side pade tunas nike gen side pade bisang jari muasang hawe napsunde.",30,general,alkitab_sasak_Yak_4_3
SASAK_SENT_011209,Side pade dengan saq ndeq setie!,6,general,alkitab_sasak_Yak_4_4
SASAK_SENT_011210,"Napi side pade nenaoq bahwe lamun side pade bebatur kance dunie, make side pade jari musuh Allah?",17,general,alkitab_sasak_Yak_4_4
SASAK_SENT_011211,"Jari, sai-sai saq mele jari sahabat dunie niki, ie jariang diriqne musuh Allah.",13,general,alkitab_sasak_Yak_4_4
SASAK_SENT_011212,"Ndaq paran bahwe Kitab Suci ndeq bedowe alasan nyatayang, ""Roh saq tetoloq siq Allah leq dalem diriqte, nike roh saq keras kemeleqne.""",22,general,alkitab_sasak_Yak_4_5
SASAK_SENT_011213,"Timaq maraq nike, rahmat Allah saq teicanin tipaq ite kuatan tebanding kemeleq rohte nike.",14,general,alkitab_sasak_Yak_4_6
SASAK_SENT_011214,"Keranaq nike leq dalem Kitab Suci tetulis endah, ""Allah nentang dengan saq sombong, laguq sebalikne Ie ngasihin dengan saq rendah ate.""",21,general,alkitab_sasak_Yak_4_6
SASAK_SENT_011215,"Keranaq nike, pade tunduk leq Allah dait pade lawan Belis, make Belis gen pelai leman side pade.",17,general,alkitab_sasak_Yak_4_7
SASAK_SENT_011216,"Rapetang diriqde leq Allah, dait Allah endah gen ngerapetin side pade.",11,general,alkitab_sasak_Yak_4_8
SASAK_SENT_011217,"Persiq imende, side pade saq bedose!",6,general,alkitab_sasak_Yak_4_8
SASAK_SENT_011218,"Dait suciang atende, side pade saq due angen!",8,general,alkitab_sasak_Yak_4_8
SASAK_SENT_011219,"Pade sadar leq sengsarende, bedukecite dait nangis eroq aseq; kerereqande harus berobah jari tangisan, dait sukecitende jari dukecite!",18,general,alkitab_sasak_Yak_4_9
SASAK_SENT_011220,"Pade rendahang diriq leq arepan Tuhan, make Tuhan gen ninggiang side pade.",12,general,alkitab_sasak_Yak_4_10
SASAK_SENT_011221,"Semeton senamian, ndaq saling pitnah.",5,general,alkitab_sasak_Yak_4_11
SASAK_SENT_011222,"Dengan saq pitnah semetonne, ie ngewade hukum dait ngadilin ie.",10,general,alkitab_sasak_Yak_4_11
SASAK_SENT_011223,"Dait lamun side pade ngadilin hukum, nike artine side pade ndeq taat leq hukum-hukum nike, laguq jari hakimne.",18,general,alkitab_sasak_Yak_4_11
SASAK_SENT_011224,"Padahal cume sopoq saq berhak miaq hukum tipaq manusie dait ngadilin manusie, nike Allah saq bekuase nyelametang dait binaseang.",19,general,alkitab_sasak_Yak_4_12
SASAK_SENT_011225,"Jari, sai setetune side sehingge side mele ngadilin sepade manusie?",10,general,alkitab_sasak_Yak_4_12
SASAK_SENT_011226,"Semeton-semeton saq bebase, ""Jelo niki atao lemaq tiang pade gen lumbar ojok sopoq kote, dait ndot leq derike setaun ngoneqne bedagang dait boyaq kepeng.""",24,general,alkitab_sasak_Yak_4_13
SASAK_SENT_011227,"Padahal napi saq gen telaksane leq kehidupande lemaq, side mesaq endah ndeq gen nenaoq!",14,general,alkitab_sasak_Yak_4_14
SASAK_SENT_011228,"Idup side pade cume maraq pendet saq penggitan seberaq doang, beterus telang.",12,general,alkitab_sasak_Yak_4_14
SASAK_SENT_011229,"Seharusne side pade bebase maraq niki, ""Lamun Tuhan ngijinang, tiang pade gen idup dait ngelaksaneang hal saq maraq niki atao hal saq maraq nike.""",24,general,alkitab_sasak_Yak_4_15
SASAK_SENT_011230,"Laguq mangkin side pade banggeang diriq leq dalem kesombongande, selapuq kesombongan saq maraq nike salaq.",15,general,alkitab_sasak_Yak_4_16
SASAK_SENT_011231,"Keranaq nike, dengan saq nenaoq napi saq solah saq harus ie laksaneang laguq ndeqne laksaneang, dengan nike bedose.",18,general,alkitab_sasak_Yak_4_17
SASAK_SENT_011232,"Mangkin umaq side pade, dengan-dengan sugih!",6,general,alkitab_sasak_Yak_5_1
SASAK_SENT_011233,Side pade harus nangis dait ngerung eroq aseq lantaran sengsare saq gen nimpe side pade!,15,general,alkitab_sasak_Yak_5_1
SASAK_SENT_011234,Kesugihande sampun berek.,3,general,alkitab_sasak_Yak_5_2
SASAK_SENT_011235,Kelambinde sampun tekaken siq tembrene.,5,general,alkitab_sasak_Yak_5_2
SASAK_SENT_011236,Emas dait perakde sampun bekarat; karatne gen jari saksi ngelawan side pade dait gen ngaken awakde jangke bis maraq api.,20,general,alkitab_sasak_Yak_5_3
SASAK_SENT_011237,Side pade sampun ngumpulang harte leq ahir jaman.,8,general,alkitab_sasak_Yak_5_3
SASAK_SENT_011238,Side pade ndeq bayah upaq dengan-dengan saq begawean leq lendangde.,10,general,alkitab_sasak_Yak_5_4
SASAK_SENT_011239,Mangkin dengahang kuihan ie pade!,5,general,alkitab_sasak_Yak_5_4
SASAK_SENT_011240,"Dengan-dengan saq ngumpulang hasil lendangde, bekuih nunas tulung, dait kuihan ie pade sampun dateng tipaq Allah, Tuhan penguase alam semeste.",20,general,alkitab_sasak_Yak_5_4
SASAK_SENT_011241,Side pade sampun idup mewah dait ngeraseang kesenengan dunie niki.,10,general,alkitab_sasak_Yak_5_5
SASAK_SENT_011242,Side pade sampun muasang atende maraq dengan saq kenyeke mokohang diriq jari jelo penampahan.,14,general,alkitab_sasak_Yak_5_5
SASAK_SENT_011243,"Side pade ngukum dait nyemateq dengan-dengan saq kenaq, dait ie pade ndeq ngelawan side pade.",15,general,alkitab_sasak_Yak_5_6
SASAK_SENT_011244,"Keranaq nike, pade sabar semeton-semeton tiang, jangke Tuhan rauh.",9,general,alkitab_sasak_Yak_5_7
SASAK_SENT_011245,Pade serioq berembe sabarne sopoq petani ngantih jangke tanaqne ngasilang hasil saq mahel ajine.,14,general,alkitab_sasak_Yak_5_7
SASAK_SENT_011246,Ie sabar ngantih ujan saq penembeq dait ujan saq penutuq.,10,general,alkitab_sasak_Yak_5_7
SASAK_SENT_011247,"Side pade endah harus sabar dait teguqang angende, sengaq jelo kerauhan Tuhan sampun rapet.",14,general,alkitab_sasak_Yak_5_8
SASAK_SENT_011248,"Ndaq pade ngerumun dait saling nyalahang, adeq side pade ndeq tehukum siq Allah.",13,general,alkitab_sasak_Yak_5_9
SASAK_SENT_011249,"Hakim sampun rapet, siep gen rauh.",6,general,alkitab_sasak_Yak_5_9
SASAK_SENT_011250,"Semeton senamian, pade turut teladan penderitean dait kesabaran pare nabi saq sampun bebaos siq pesengan Tuhan.",16,general,alkitab_sasak_Yak_5_10
SASAK_SENT_011251,Ie pade tesebut bahagie sengaq ie pade tekun.,8,general,alkitab_sasak_Yak_5_11
SASAK_SENT_011252,"Side pade sampun dengah mengenai ketekunan Ayub, dait side pade nenaoq berembe ahirne Tuhan ngicanin ie berkah.",17,general,alkitab_sasak_Yak_5_11
SASAK_SENT_011253,Sengaq Tuhan nike Mahe Pengasih dait Mahe Penyayang.,8,general,alkitab_sasak_Yak_5_11
SASAK_SENT_011254,"Laguq saq terutame gati: Ndaq besumpah, timaq demi langit, atao demi gumi, atao demi napi juaq.",16,general,alkitab_sasak_Yak_5_12
SASAK_SENT_011255,"Lamun mule tetu, badaq tetu atao lamun ndeq, badaq ndeq, adeq side ndeq tehukum siq Allah.",16,general,alkitab_sasak_Yak_5_12
SASAK_SENT_011256,"Lamun leq antare side araq saq kenyeke menderite, ie harus bedo'e.",11,general,alkitab_sasak_Yak_5_13
SASAK_SENT_011257,"Lamun araq saq seneng, ie harus benyanyi memuji Allah.",9,general,alkitab_sasak_Yak_5_13
SASAK_SENT_011258,"Lamun araq saq sakit, ie harus ngempoh pemimpin-pemimpin jemaah.",9,general,alkitab_sasak_Yak_5_14
SASAK_SENT_011259,Dait pemimpin-pemimpin nike harus do'eang dengan saq sakit nike dait ngolesang minyak siq pesengan Tuhan.,15,general,alkitab_sasak_Yak_5_14
SASAK_SENT_011260,"Do'e saq asalne leman iman gen nyelametang dengan sakit nike dait Tuhan gen nyelahang ie; dait lamun ie sampun piaq dose, make dosene nike gen teampunin.",26,general,alkitab_sasak_Yak_5_15
SASAK_SENT_011261,"Keranaq nike, side pade harus saling ngakuq dose dait saling do'eang, adeq side pade teselahang.",15,general,alkitab_sasak_Yak_5_16
SASAK_SENT_011262,"Do'e dengan saq kenaq lamun siq yakin tedo'eang, beleq gati kuasene.",11,general,alkitab_sasak_Yak_5_16
SASAK_SENT_011263,Elia pade-pade manusie maraq ite.,5,general,alkitab_sasak_Yak_5_17
SASAK_SENT_011264,"Ie bedo'e pacu-pacu adeqne ndeq turun ujan, make ujan ndeqne turun sengoneq telu setenge taun.",15,general,alkitab_sasak_Yak_5_17
SASAK_SENT_011265,"Sesampun nike ie bedo'e malik, beterus langit nurunang ujan sehingge tanaq bau ngasilang malik.",14,general,alkitab_sasak_Yak_5_18
SASAK_SENT_011266,"Lamun leq antare side araq malik sopoq dengan saq nyimpang leman kebenaran, beterus sopoq dengan saq lain miaq dengan nike tulak tipaq Allah,",23,general,alkitab_sasak_Yak_5_19
SASAK_SENT_011267,"side pade harus nenaoq bahwe: Dengan saq miaq dengan bedose bebalik leman langanne saq sesat, ie nyelametang jiwe dengan saq bedose nike leman kematean dait segah dengan piaq dose malik.",30,general,alkitab_sasak_Yak_5_20
SASAK_SENT_011268,"Semeton senamian dengan-dengan saq tehususang bagi Allah, saq nyebar leq perantoan leq daerah Pontus, Galatia, Kapadokia, Asia Kodeq dait Bitinia!",20,general,alkitab_sasak_1Pt_1_1
SASAK_SENT_011269,"Tiang, Petrus, rasul Deside Isa Almasih, beharep semoge Allah ngicanin rahmat dait dame sejahtere saq belimpah-limpah.",16,general,alkitab_sasak_1Pt_1_1
SASAK_SENT_011270,"Side pade tepileq jari dengan-dengan saq tehususang bagi Allah sesuai kance rencane Allah Bapa, dait tesuciang siq Roh Allah adeq side pade taat leq Deside Isa Almasih dait tepersiq siq ketisan daraq-Ne.",32,general,alkitab_sasak_1Pt_1_1
SASAK_SENT_011271,"Silaq ite besyukur leq Allah, Bapa Junjungante Saq Mulie Deside Isa Almasih!",12,general,alkitab_sasak_1Pt_1_3
SASAK_SENT_011272,"Lantaran rahmat-Ne saq beleq gati, Ie ngicanin idup saq baru tipaq ite, siq care ngidupang malik Deside Isa Almasih leman tengaq-tengaq dengan ninggal.",23,general,alkitab_sasak_1Pt_1_3
SASAK_SENT_011273,Hal nike ngebeng ite harepan saq pasti.,7,general,alkitab_sasak_1Pt_1_3
SASAK_SENT_011274,"Ite beharep jari nerimaq sopoq bagian saq ndeq bau binase saq ndeq bedowe cacat cele dait saq ndeq layu, saq tesimpen leq sorge umaq side.",25,general,alkitab_sasak_1Pt_1_4
SASAK_SENT_011275,"Sengaq side pade beriman leq Allah, Ie gen jagaq side pade siq kuase-Ne, jangke side pade nerimaq keselametan saq sampun siep tenyatayang leq ahir jaman eraq.",26,general,alkitab_sasak_1Pt_1_5
SASAK_SENT_011276,"Pade besukecite siq hal nike, timaq mangkin sementare waktu side pade harus bedukecite lantaran side pade ngalamin macem-macem cobe.",19,general,alkitab_sasak_1Pt_1_6
SASAK_SENT_011277,Maksut selapuqne nike jari buktiang kemurnian iman side pade.,9,general,alkitab_sasak_1Pt_1_7
SASAK_SENT_011278,"Emas saq bau sede doang, teuji kadu api.",8,general,alkitab_sasak_1Pt_1_7
SASAK_SENT_011279,"Maraq nike endah iman side pade saq jaoq mahelan ajine leman emas, harus teuji endah, sehingge side pade gen tepuji dait tehormatin dait temulieang leq jelo Deside Isa Almasih rauh malik.",31,general,alkitab_sasak_1Pt_1_7
SASAK_SENT_011280,"Side pade ngasihin Ie, timaq side pade ndeq uwah serioq Ie.",11,general,alkitab_sasak_1Pt_1_8
SASAK_SENT_011281,Dait side pade percaye leq Ie timaq mangkin side pade ndeq serioq Ie.,13,general,alkitab_sasak_1Pt_1_8
SASAK_SENT_011282,Keranaq nike side pade gembire sengaq sukecite saq mulie dait ndeq bau teucapang.,13,general,alkitab_sasak_1Pt_1_8
SASAK_SENT_011283,"Sengaq side pade sampun dateng leq tujuan imande, nike keselametan jiwende.",11,general,alkitab_sasak_1Pt_1_9
SASAK_SENT_011284,"Keselametan niki saq teteliti dait teselidik siq pare nabi, dait ie pade sampun benubuat mengenai rahmat saq tesedieang siq Allah tipaq side.",22,general,alkitab_sasak_1Pt_1_10
SASAK_SENT_011285,"Ie pade selidik berembe dait piran hal nike gen telaksane, saq temaksut siq Roh Almasih saq araq leq dalem diriq ie pade, nike Roh saq sendeqmanne ngebeng kesaksian mengenai selapuq penderitean saq harus tealamin siq Almasih dait mengenai selapuq kemuliean saq gen telaksane sesampun nike.",45,general,alkitab_sasak_1Pt_1_11
SASAK_SENT_011286,"Tipaq nabi-nabi nike, Allah sampun nyatayang bahwe napi saq ie pade laksaneang -- nike hal-hal saq mangkin niki side pade dengah leman ie pade siq nyampeang Kabar Solah tipaq side pade siq perantarean kuase Roh Allah saq teturunang leman sorge -- ndeqne jari kepentinganne mesaq, laguq jari ngelayanin side.",49,general,alkitab_sasak_1Pt_1_12
SASAK_SENT_011287,Malahan malaekat-malaekat endah melet wikan kabar saq ie pade sampeang nike.,11,general,alkitab_sasak_1Pt_1_12
SASAK_SENT_011288,"Keranaq nike, pade siepang pikirande dait waspade dait beharep sepenoqne leq rahmat saq gen teicanin tipaq side leq waktu Deside Isa Almasih rauh eraq.",24,general,alkitab_sasak_1Pt_1_13
SASAK_SENT_011289,Idup sebage bije-bije saq taat leq Allah.,7,general,alkitab_sasak_1Pt_1_14
SASAK_SENT_011290,Ndaq side turut selapuq hawe napsu saq nguasein side pade leq waktu side pade ndeqman kenal kance Allah.,18,general,alkitab_sasak_1Pt_1_14
SASAK_SENT_011291,"Sebalikne, side pade harus suci leq dalem selapuq saq side pade laksaneang, pade maraq Allah saq manikang side pade nike suci.",21,general,alkitab_sasak_1Pt_1_15
